caseid,untrustworthy_n_pre,untrustworthy_n_test,total_n_pre,total_n_test,untrustworthy_flag_pre,untrustworthy_flag_test,election_untrustworthy_n_pre,election_untrustworthy_n_test,election_untrustworthy_flag_pre,election_untrustworthy_flag_test,percentage_of_total_pre,percentage_of_total_test,college,trump_support,female,non_white,knowledge,interest,age4_30_44,age4_45_64,age4_65,age4_under_30,race4_black,race4_hispanic,race4_other,race4_white,educ4_college_grad,educ4_hs_or_less,educ4_postgrad,educ4_some_college,weight,won_election_trump,trump_support_pre
1225944691,0,0,16558,74546,0,0,0,0,0,0,0,0,0,0,1,0,2,3,1,0,0,0,0,0,0,1,0,1,0,0,0.507933377207355,0,0
1225944729,0,1919,0,6872,0,1,0,584,0,1,NA,0.2792491268917346,1,1,0,0,4,4,0,1,0,0,0,0,0,1,1,0,0,0,0.568143296292941,1,1
1225948553,0,0,4473,5743,0,0,0,0,0,0,0,0,1,0,1,0,4,4,1,0,0,0,0,0,0,1,0,0,1,0,0.67180900318114,0,0
1225951515,0,0,1567,561,0,0,0,0,0,0,0,0,0,0,1,0,2,3,0,1,0,0,0,0,0,1,0,0,0,1,1.00880622515003,0,0
1225953633,0,0,1603,7027,0,0,0,0,0,0,0,0,1,0,0,0,4,4,0,0,0,1,0,0,0,1,1,0,0,0,0.277180821981748,0,0
1225953919,0,1,3904,13987,0,1,0,0,0,0,0,7.149495960534782e-5,1,0,0,1,4,4,0,1,0,0,1,0,0,0,1,0,0,0,0.365854305723109,0,0
1225953927,4,21,30372,73719,1,1,0,0,0,0,1.3170025023047545e-4,2.848655027876124e-4,0,0,1,0,4,4,0,0,1,0,0,0,0,1,0,0,0,1,0.399284342337925,0,0
1225954587,0,0,329,1157,0,0,0,0,0,0,0,0,1,0,1,0,3,3,0,1,0,0,0,0,0,1,0,0,1,0,0.969322584000902,0,0
1225955981,2,1,3782,8806,1,1,0,0,0,0,5.288207297726071e-4,1.1355893708834884e-4,0,1,0,0,3,3,0,1,0,0,0,0,0,1,0,0,0,1,1.35387671761406,0,1
1225957043,0,0,0,205,0,0,0,0,0,0,NA,0,0,1,1,0,0,3,0,1,0,0,0,0,0,1,0,1,0,0,1.87842083373414,0,1
1225957573,0,0,2594,5204,0,0,0,0,0,0,0,0,0,1,0,0,3,4,0,0,1,0,0,0,0,1,0,0,0,1,0.47788250277724,1,1
1225957581,1,0,8578,12184,1,0,0,0,0,0,1.1657729074376312e-4,0,1,0,0,1,1,1,0,1,0,0,0,0,1,0,1,0,0,0,2.39287222093342,0,0
1225957605,0,1,4789,15038,0,1,0,0,0,0,0,6.64982045484772e-5,0,0,1,0,1,4,0,0,1,0,0,0,0,1,0,0,0,1,0.339698164001695,0,0
1225957655,0,0,3407,2628,0,0,0,0,0,0,0,0,0,0,1,0,2,4,0,0,1,0,0,0,0,1,0,0,0,1,0.313399425515412,0,0
1225961839,1,1,9504,20384,1,1,0,0,0,0,1.052188552188552e-4,4.905808477237049e-5,0,1,1,0,2,3,0,1,0,0,0,0,0,1,0,0,0,1,1.10021101128718,0,1
1225961843,0,0,15659,23221,0,0,0,0,0,0,0,0,0,0,1,0,4,3,0,1,0,0,0,0,0,1,0,1,0,0,1.74004602324913,0,0
1225961849,0,0,539,199,0,0,0,0,0,0,0,0,0,1,0,1,1,4,0,1,0,0,0,0,1,0,0,0,0,1,0.400048201733562,1,1
1225961853,0,0,2932,6791,0,0,0,0,0,0,0,0,0,1,0,0,1,3,0,1,0,0,0,0,0,1,0,0,0,1,1.35387671761406,1,1
1225962647,1,1,5747,15771,1,1,0,0,0,0,1.7400382808421786e-4,6.340752013188764e-5,0,0,1,0,3,4,0,0,1,0,0,0,0,1,0,0,0,1,0.339698164001695,0,0
1225966999,1,4,7080,16270,1,1,0,0,0,0,1.4124293785310735e-4,2.458512599877074e-4,1,1,1,0,3,4,0,1,0,0,0,0,0,1,0,0,1,0,0.561532545431467,1,1
1225973827,0,0,28,62,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,5.58732406840007,0,0
1225975021,0,0,1552,3253,0,0,0,0,0,0,0,0,0,1,0,1,3,4,0,1,0,0,0,0,1,0,0,0,0,1,0.475047979728328,0,1
1225975031,4,0,347,45,1,0,0,0,0,0,0.01152737752161383,0,1,1,1,0,3,4,0,1,0,0,0,0,0,1,1,0,0,0,0.357205921853278,1,1
1225980427,0,0,4,28,0,0,0,0,0,0,0,0,1,0,0,1,1,3,0,0,0,1,1,0,0,0,1,0,0,0,2.57517231906556,0,0
1225980499,0,5,5995,18555,0,1,0,0,0,0,0,2.6946914578280785e-4,0,1,1,0,2,4,0,1,0,0,0,0,0,1,0,0,0,1,0.453484366088073,0,1
1225980905,0,0,317,174,0,0,0,0,0,0,0,0,1,0,1,1,1,4,0,1,0,0,0,1,0,0,1,0,0,0,0.294277030473271,0,0
1225986699,0,0,0,24,0,0,0,0,0,0,NA,0,1,1,0,0,4,4,0,1,0,0,0,0,0,1,0,0,1,0,0.640266883515186,1,1
1225986809,0,0,3494,13098,0,0,0,0,0,0,0,0,1,0,1,0,3,4,0,1,0,0,0,0,0,1,0,0,1,0,0.314025191289454,0,0
1225987231,0,0,1808,5097,0,0,0,0,0,0,0,0,0,1,1,0,3,3,0,1,0,0,0,0,0,1,0,0,0,1,1.10021101128718,0,1
1225990621,0,0,50,9330,0,0,0,0,0,0,0,0,0,1,1,1,2,3,1,0,0,0,0,0,1,0,0,0,0,1,1.99853130304511,1,1
1225995111,0,0,0,14,0,0,0,0,0,0,NA,0,1,0,0,0,3,4,0,1,0,0,0,0,0,1,0,0,1,0,0.349975590862391,0,0
1225995129,0,0,37,255,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,1,0,0,1,0,0,0,0,0,0,1,5.81867792813189,0,0
1226008093,0,0,3970,12583,0,0,0,0,0,0,0,0,0,0,1,1,3,4,0,1,0,0,1,0,0,0,0,1,0,0,0.953050623346322,0,0
1226008861,0,0,1461,6733,0,0,0,0,0,0,0,0,1,0,1,0,4,4,0,1,0,0,0,0,0,1,0,0,1,0,0.28971400194848,0,0
1226009431,0,0,0,3,0,0,0,0,0,0,NA,0,0,1,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,1.90588670984514,0,1
1226010387,0,1,161,719,0,1,0,0,0,0,0,0.00139082058414464,1,0,0,0,4,3,0,1,0,0,0,0,0,1,0,0,1,0,1.1709452832462801,0,0
1226010399,0,0,4134,8078,0,0,0,0,0,0,0,0,0,1,0,0,4,4,0,0,1,0,0,0,0,1,0,1,0,0,1.25227380340317,1,1
1226010435,0,0,12,582,0,0,0,0,0,0,0,0,1,0,1,0,2,3,1,0,0,0,0,0,0,1,1,0,0,0,0.254812971126398,0,0
1226012497,0,4,5693,10586,0,1,0,0,0,0,0,3.778575477045154e-4,1,0,1,0,4,4,1,0,0,0,0,0,0,1,0,0,1,0,0.529603565385504,0,0
1226028813,0,0,674,1945,0,0,0,0,0,0,0,0,1,0,0,1,3,4,1,0,0,0,1,0,0,0,1,0,0,0,0.135588462571891,0,0
1226029193,0,0,1601,494,0,0,0,0,0,0,0,0,0,1,0,0,4,4,0,0,1,0,0,0,0,1,0,0,0,1,0.47788250277724,0,1
1226032165,0,1,6771,21439,0,1,0,0,0,0,0,4.664396660291991e-5,0,1,1,0,3,4,0,1,0,0,0,0,0,1,0,0,0,1,0.102586250700567,0,1
1226035397,0,1,4540,11121,0,1,0,0,0,0,0,8.99199712256092e-5,1,0,0,1,4,4,0,1,0,0,1,0,0,0,1,0,0,0,0.365854305723109,0,0
1226042363,0,0,5191,13864,0,0,0,0,0,0,0,0,1,0,1,1,1,4,0,0,1,0,1,0,0,0,1,0,0,0,0.40567778299747,0,0
1226046957,0,0,4712,11168,0,0,0,0,0,0,0,0,0,1,0,0,3,4,0,1,0,0,0,0,0,1,0,1,0,0,0.963118084278759,1,1
1226056113,1,4,21021,74847,1,1,1,0,1,0,4.7571476142904715e-5,5.3442355739040975e-5,1,0,1,1,4,4,0,1,0,0,0,1,0,0,1,0,0,0,0.290929937588569,0,0
1226066841,0,0,10374,21356,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0,0,0,0,1,0,0,0,1,0.29645056450755,0,0
1226068953,0,0,170,998,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,1,0,0,0,0,0,1,0,0,0,1,1.21864166846628,0,0
1226073689,4,0,12908,17510,1,0,0,0,0,0,3.098853424233034e-4,0,1,0,1,0,3,4,1,0,0,0,0,0,0,1,1,0,0,0,0.465034692050406,0,0
1226073835,0,0,8527,33238,0,0,0,0,0,0,0,0,0,1,1,0,3,4,0,0,1,0,0,0,0,1,0,1,0,0,1.19772257815438,0,0
1226074211,0,0,9108,405,0,0,0,0,0,0,0,0,0,1,1,0,3,4,0,0,1,0,0,0,0,1,0,0,0,1,0.423507440712553,0,1
1226078433,0,0,1603,5115,0,0,0,0,0,0,0,0,0,0,1,0,1,4,0,0,1,0,0,0,0,1,0,1,0,0,0.185381736355754,0,0
1226079001,0,0,707,1232,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,1,0,0,0,0,0,1,0,0,0,1,0.306351595169879,0,0
1226079609,0,2,1783,7465,0,1,0,2,0,1,0,2.6791694574681847e-4,1,0,0,0,4,4,1,0,0,0,0,0,0,1,1,0,0,0,0.234466014381662,0,0
1226079893,0,0,11171,27271,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,1,0,0,0,0,0,1,0,0,0,1,0.127863451675274,0,0
1226080745,1,35,42,3941,1,1,0,0,0,0,0.0238095238095238,0.00888099467140319,0,1,0,0,3,3,0,1,0,0,0,0,0,1,0,1,0,0,2.74486621617414,1,1
1226084539,5,1,6748,17759,1,1,0,0,0,0,7.409602845287492e-4,5.6309476884959736e-5,1,1,1,0,4,2,0,1,0,0,0,0,0,1,0,0,1,0,0.354430416929282,0,0
1226099903,0,0,178,814,0,0,0,0,0,0,0,0,1,0,1,0,3,4,0,1,0,0,0,0,0,1,1,0,0,0,0.254154838088786,0,0
1226104421,0,0,1670,10028,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,1,0,0,0,0,0,1,0,0,0,1,0.306351595169879,0,0
1226106051,0,2,848,5778,0,1,0,1,0,1,0,3.4614053305642093e-4,1,0,0,0,4,4,0,0,0,1,0,0,0,1,0,0,1,0,0.727895581241823,0,0
1226107491,0,0,133,5644,0,0,0,0,0,0,0,0,1,0,0,0,2,4,0,1,0,0,0,0,0,1,1,0,0,0,0.336612009303302,0,0
1226108481,0,1,8776,13566,0,1,0,0,0,0,0,7.371369600471768e-5,0,1,1,0,3,4,1,0,0,0,0,0,0,1,0,0,0,1,0.756809083757773,1,1
1226109895,3,0,6372,17275,1,0,0,0,0,0,4.7080979284369113e-4,0,0,1,1,0,3,4,0,0,1,0,0,0,0,1,0,0,0,1,0.460969292671476,0,1
1226112287,0,0,983,266,0,0,0,0,0,0,0,0,1,1,0,0,4,4,0,1,0,0,0,0,0,1,1,0,0,0,0.570012865395325,0,1
1226115121,8,68,6905,13801,1,1,0,0,0,0,0.00115858073859522,0.00492717918991377,1,1,0,0,3,4,0,1,0,0,0,0,0,1,1,0,0,0,0.568143296292941,1,1
1226141313,1,1,17626,31649,1,1,0,0,0,0,5.673436968115284e-5,3.159657493127745e-5,0,0,1,0,2,3,0,1,0,0,0,0,0,1,0,1,0,0,0.590269038759064,0,0
1226141361,0,0,3373,8391,0,0,0,0,0,0,0,0,1,0,0,0,2,4,0,1,0,0,0,0,0,1,0,0,1,0,0.379343597920911,0,0
1226144495,0,3,3961,11372,0,1,0,0,0,0,0,2.6380583890256773e-4,1,0,1,0,4,4,0,1,0,0,0,0,0,1,1,0,0,0,0.254154838088786,0,0
1226157015,0,0,3011,7451,0,0,0,0,0,0,0,0,0,1,1,0,1,3,0,1,0,0,0,0,0,1,0,0,0,1,1.10021101128718,1,1
1226189859,0,0,4037,20059,0,0,0,0,0,0,0,0,1,0,1,0,1,2,0,1,0,0,0,0,0,1,1,0,0,0,2.28321879927704,0,0
1226200339,1,5,26557,59874,1,1,0,0,0,0,3.76548555936288e-5,8.350870160670742e-5,0,0,0,0,3,3,1,0,0,0,0,0,0,1,0,0,0,1,0.456738758945151,0,0
1226204719,0,0,1121,2127,0,0,0,0,0,0,0,0,0,0,1,0,3,4,1,0,0,0,0,0,0,1,0,0,0,1,0.390463901247174,0,0
1226207639,2,0,6063,21250,1,0,0,0,0,0,3.2986970146792015e-4,0,1,0,1,0,2,4,0,1,0,0,0,0,0,1,0,0,1,0,0.369108094387361,1,0
1226208021,32,48,1424,3058,1,1,0,0,0,0,0.02247191011235955,0.01569653368214519,1,1,0,0,3,4,0,1,0,0,0,0,0,1,1,0,0,0,0.438438441963541,0,1
1226228327,0,0,2590,9207,0,0,0,0,0,0,0,0,0,1,0,1,1,3,0,0,1,0,1,0,0,0,0,0,0,1,4.36740012906884,1,1
1226244815,0,0,2272,7707,0,0,0,0,0,0,0,0,1,0,1,0,1,2,1,0,0,0,0,0,0,1,1,0,0,0,3.81040859777685,0,0
1226245139,1,1,4143,15949,1,1,1,0,1,0,2.413709872073377e-4,6.269985579033168e-5,0,1,1,0,1,3,0,1,0,0,0,0,0,1,0,1,0,0,2.42788996632428,0,1
1226245463,6,1,18309,17173,1,1,4,1,4,1,3.2770768474520726e-4,5.8230943923601e-5,0,1,0,1,3,3,0,0,0,1,0,0,1,0,0,0,0,1,5.5671928415802,1,1
1226260491,0,0,1022,2389,0,0,0,0,0,0,0,0,0,0,1,1,2,2,0,1,0,0,1,0,0,0,0,0,0,1,3.27695911395866,0,0
1226271149,0,0,354,459,0,0,0,0,0,0,0,0,1,0,1,0,4,4,0,1,0,0,0,0,0,1,1,0,0,0,0.257078840538416,0,0
1226304099,0,7,19394,36122,0,1,0,3,0,1,0,1.9378771939538233e-4,1,0,0,1,4,4,0,0,0,1,0,0,1,0,1,0,0,0,0.438260721109971,0,0
1226311713,0,0,1126,2439,0,0,0,0,0,0,0,0,1,0,1,0,4,4,0,1,0,0,0,0,0,1,0,0,1,0,0.286418808732207,0,0
1226316491,3,2,19810,22013,1,1,0,0,0,0,1.5143866733972742e-4,9.08554036251306e-5,1,0,1,1,4,3,0,1,0,0,0,1,0,0,1,0,0,0,1.10632591475455,0,0
1226317963,0,0,2442,7359,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,1,0,0,0,1,0,0,0,1,0.233507642820728,0,0
1226368051,0,0,0,36,0,0,0,0,0,0,NA,0,0,0,0,0,2,4,0,1,0,0,0,0,0,1,0,0,0,1,0.156835481669034,0,0
1226386067,0,0,104,6941,0,0,0,0,0,0,0,0,1,0,1,0,1,3,0,1,0,0,0,0,0,1,0,0,1,0,0.172068220648639,0,0
1226392259,0,0,3955,4447,0,0,0,0,0,0,0,0,1,0,0,1,3,4,1,0,0,0,1,0,0,0,1,0,0,0,0.66941454145298,0,0
1226415847,0,0,147,411,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,1,0,0,0,0,0,1,0,0,0,1,0.279419808905997,0,0
1226415851,0,0,577,1145,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,1,0,0,0,0,0,1,0,0,0,1,0.360088479020951,0,0
1226419411,0,0,279,220,0,0,0,0,0,0,0,0,1,0,1,1,3,4,0,1,0,0,1,0,0,0,1,0,0,0,0.102586250700567,0,0
1226441259,0,3,573,4260,0,1,0,0,0,0,0,7.042253521126761e-4,0,0,1,1,2,1,0,1,0,0,1,0,0,0,0,0,0,1,0.786474614988406,0,0
1226455217,31,84,8847,41920,1,1,0,0,0,0,0.00350401265965864,0.00200381679389313,0,1,0,0,4,4,0,1,0,0,0,0,0,1,0,0,0,1,0.475047979728328,1,1
1226474907,0,2,8472,37707,0,1,0,0,0,0,0,5.304054950009282e-5,0,0,0,0,3,3,0,1,0,0,0,0,0,1,0,1,0,0,2.47068902351028,0,0
1226492009,0,0,4864,15129,0,0,0,0,0,0,0,0,1,0,1,1,2,3,0,1,0,0,1,0,0,0,0,0,1,0,1.15507411223778,0,0
1226528557,0,1,6929,11280,0,1,0,0,0,0,0,8.865248226950355e-5,0,1,1,0,1,3,0,1,0,0,0,0,0,1,0,1,0,0,2.42788996632428,0,1
1226591715,9,46,5460,16841,1,1,0,0,0,0,0.00164835164835164,0.00273142925004453,0,1,0,0,4,4,0,1,0,0,0,0,0,1,0,0,0,1,0.475047979728328,1,1
1226611941,27,100,5153,8023,1,1,4,30,4,1,0.005239666213856,0.01246416552411816,1,0,0,0,2,3,0,0,0,1,0,0,0,1,1,0,0,0,6.11710204265168,1,1
1226703669,0,0,1034,2034,0,0,0,0,0,0,0,0,1,0,1,1,2,4,1,0,0,0,1,0,0,0,0,0,1,0,0.102586250700567,0,0
1226761533,0,1,1857,4933,0,1,0,0,0,0,0,2.0271639975674033e-4,0,0,0,0,2,2,1,0,0,0,0,0,0,1,0,0,0,1,1.48753624357016,0,0
1226767929,1,0,227,476,1,0,0,0,0,0,0.00440528634361233,0,1,0,1,1,2,3,1,0,0,0,0,1,0,0,1,0,0,0,0.171881505345002,0,0
1226859555,0,0,0,370,0,0,0,0,0,0,NA,0,0,0,1,1,3,4,0,0,1,0,0,1,0,0,0,0,0,1,0.977873613250929,0,0
1226909275,1,1,9052,23494,1,1,0,0,0,0,1.104728236853734e-4,4.256405890865753e-5,1,0,0,1,3,4,0,1,0,0,0,1,0,0,0,0,1,0,0.13099796581967799,0,0
1226916305,0,0,0,2,0,0,0,0,0,0,NA,0,0,0,0,0,2,2,1,0,0,0,0,0,0,1,0,1,0,0,6.41164066878541,0,0
1226961557,0,0,2960,5918,0,0,0,0,0,0,0,0,1,1,1,0,1,3,0,0,0,1,0,0,0,1,1,0,0,0,0.555102765759887,0,0
1226961973,0,0,5335,13807,0,0,0,0,0,0,0,0,0,0,1,1,4,4,0,0,1,0,1,0,0,0,0,0,0,1,0.690364078962189,0,0
1227092171,0,0,288,588,0,0,0,0,0,0,0,0,1,0,1,1,0,3,1,0,0,0,1,0,0,0,1,0,0,0,0.397974940663649,0,0
1227095827,0,0,2,1,0,0,0,0,0,0,0,0,1,0,1,0,3,3,0,0,0,1,0,0,0,1,1,0,0,0,2.48711080584713,0,0
1227110551,0,0,243,1855,0,0,0,0,0,0,0,0,0,0,1,1,3,3,0,0,1,0,1,0,0,0,0,0,0,1,2.13099302693906,0,0
1227145289,1,0,4798,6851,1,0,0,0,0,0,2.084201750729471e-4,0,1,0,0,0,4,3,0,0,0,1,0,0,0,1,1,0,0,0,1.8192703613935,0,0
1227193741,0,0,143,4465,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,1,0,0,0,1,0,1,0,0,3.56527386361349,0,0
1227197985,0,0,1777,7405,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,1,0,0,0,1,0.466316956825034,0,0
1227274927,0,0,3216,11052,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,1,0,0,0,1,0,0,0,1,1.34986359878408,0,0
1227337337,0,0,427,2319,0,0,0,0,0,0,0,0,0,0,1,1,3,4,1,0,0,0,1,0,0,0,0,0,0,1,0.860123630122076,0,0
1227370011,0,0,0,4,0,0,0,0,0,0,NA,0,0,1,0,0,1,3,0,0,1,0,0,0,0,1,0,1,0,0,3.89363414573475,1,1
1227414839,0,0,550,1356,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,1,0,0,0,1,0,1,0,0,2.10977582200867,0,0
1227479635,0,0,1261,4014,0,0,0,0,0,0,0,0,0,1,1,0,2,1,0,1,0,0,0,0,0,1,0,1,0,0,0.833629740896578,1,1
1227493375,1,1,2422,5250,1,1,0,0,0,0,4.128819157720891e-4,1.9047619047619048e-4,1,0,1,0,2,3,0,0,0,1,0,0,0,1,1,0,0,0,1.30576906588738,0,0
1227511445,0,0,23,1,0,0,0,0,0,0,0,0,0,1,1,1,2,1,1,0,0,0,1,0,0,0,0,0,0,1,2.27138565787056,0,0
1227527863,0,0,168,85,0,0,0,0,0,0,0,0,0,1,0,0,2,2,0,0,0,1,0,0,0,1,0,0,0,1,1.64537017039498,0,0
1227532055,0,6,6639,14750,0,1,0,0,0,0,0,4.067796610169491e-4,1,0,0,0,4,4,0,0,0,1,0,0,0,1,1,0,0,0,0.397609427263808,0,0
1227532141,0,0,0,2,0,0,0,0,0,0,NA,0,1,1,1,0,3,4,0,0,0,1,0,0,0,1,1,0,0,0,0.164023696050346,1,1
1227548777,3,0,60584,149151,1,0,0,0,0,0,4.9518024560940185e-5,0,1,0,1,1,1,3,1,0,0,0,0,1,0,0,1,0,0,0,1.3947558567175,0,0
1227566263,0,50,3,891,0,1,0,0,0,0,0,0.05611672278338945,0,1,0,0,4,4,1,0,0,0,0,0,0,1,0,0,0,1,0.667630762278851,1,1
1227609405,0,0,1681,2700,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,1,0,0,0,0,1,0,0,0,1,0.442290388841594,0,0
1227658415,0,0,8,340,0,0,0,0,0,0,0,0,0,0,1,1,2,3,0,0,1,0,1,0,0,0,0,1,0,0,4.32040132638955,0,0
1227658577,0,0,3188,6357,0,0,0,0,0,0,0,0,0,1,1,0,3,4,0,1,0,0,0,0,0,1,0,1,0,0,0.659099909567527,1,1
1227665711,1,0,5265,39579,1,0,0,0,0,0,1.899335232668566e-4,0,0,1,0,0,4,3,0,0,1,0,0,0,0,1,0,0,0,1,2.0903741718834,0,1
1227666825,0,0,0,2406,0,0,0,0,0,0,NA,0,1,0,1,1,4,3,0,0,0,1,1,0,0,0,1,0,0,0,2.52143381653618,0,0
1227696481,0,0,926,1241,0,0,0,0,0,0,0,0,1,1,0,0,4,2,0,0,0,1,0,0,0,1,1,0,0,0,3.05512978445906,0,0
1227713521,0,0,7659,18311,0,0,0,0,0,0,0,0,0,0,1,0,4,4,0,0,0,1,0,0,0,1,0,0,0,1,0.149278455735091,0,0
1227718079,0,0,9073,19617,0,0,0,0,0,0,0,0,0,0,1,1,2,3,0,0,0,1,0,0,1,0,0,1,0,0,1.61947916005746,0,0
1227718951,36,107,17895,32475,1,1,5,39,5,1,0.00201173512154233,0.00329484218629715,0,1,0,0,3,4,0,0,1,0,0,0,0,1,0,1,0,0,1.60487596855774,0,1
1227721755,10,29,7214,14278,1,1,0,3,0,1,0.00138619351261436,0.00203109679226782,0,1,1,0,3,4,0,1,0,0,0,0,0,1,0,1,0,0,0.555042321695657,1,1
1227781925,25,44,7217,18743,1,1,2,13,2,1,0.00346404323125952,0.00234754308275089,0,1,0,0,3,4,0,1,0,0,0,0,0,1,0,1,0,0,1.34348452076766,1,1
1227782041,0,0,5633,15973,0,0,0,0,0,0,0,0,0,1,0,0,2,4,0,0,1,0,0,0,0,1,0,1,0,0,1.15050456067715,1,1
1227786083,0,3,4419,12799,0,1,0,0,0,0,0,2.3439331197749823e-4,1,0,1,1,4,2,0,0,0,1,0,1,0,0,1,0,0,0,4.60289852753499,0,0
1227838093,0,0,2125,11888,0,0,0,0,0,0,0,0,0,1,1,0,3,4,0,1,0,0,0,0,0,1,0,1,0,0,0.919399750246043,1,1
1227871777,0,0,6055,14079,0,0,0,0,0,0,0,0,0,1,0,0,3,1,0,0,0,1,0,0,0,1,0,1,0,0,2.99835928535257,0,1
1227875601,0,0,14,23,0,0,0,0,0,0,0,0,0,1,1,0,1,3,0,0,0,1,0,0,0,1,0,1,0,0,0.948098315094028,0,1
1227878245,5,8,853,4985,1,1,0,3,0,1,0.00586166471277842,0.00160481444332998,0,1,0,0,4,4,0,0,0,1,0,0,0,1,0,0,0,1,0.398862391422778,1,1
1227906107,0,0,174,890,0,0,0,0,0,0,0,0,1,0,0,0,4,4,0,0,0,1,0,0,0,1,1,0,0,0,0.723958902076363,0,0
1227923983,0,0,424,802,0,0,0,0,0,0,0,0,0,0,1,0,4,4,0,1,0,0,0,0,0,1,0,0,0,1,0.233968220701252,0,0
1227962889,0,0,100,6492,0,0,0,0,0,0,0,0,0,0,1,1,2,2,0,0,0,1,0,0,1,0,0,1,0,0,4.09169807402084,0,0
1227963203,0,1,11313,20440,0,1,0,0,0,0,0,4.8923679060665363e-05,0,0,0,0,4,4,1,0,0,0,0,0,0,1,0,0,0,1,0.466316956825034,0,0
1227967699,0,0,2427,3380,0,0,0,0,0,0,0,0,0,1,0,0,3,2,0,1,0,0,0,0,0,1,0,0,0,1,1.09330525923818,1,0
1228006197,0,0,352,1872,0,0,0,0,0,0,0,0,0,0,1,1,1,2,1,0,0,0,1,0,0,0,0,0,0,1,1.56069467924789,0,0
1228054697,0,0,1118,3512,0,0,0,0,0,0,0,0,1,0,1,0,1,3,0,0,0,1,0,0,0,1,1,0,0,0,1.9299368532627,0,0
1228058255,0,0,8943,23912,0,0,0,0,0,0,0,0,0,0,1,0,2,4,0,1,0,0,0,0,0,1,0,0,0,1,0.298085572355588,0,0
1228059449,0,39,5725,26898,0,1,0,0,0,0,0,0.00144992192728083,0,1,0,0,3,4,1,0,0,0,0,0,0,1,0,1,0,0,1.60732446236523,1,1
1228101297,0,1,5238,17126,0,1,0,1,0,1,0,5.839075090505664e-5,1,0,1,0,3,3,0,0,0,1,0,0,0,1,0,0,1,0,2.80283987333298,0,0
1228132439,0,0,70,54,0,0,0,0,0,0,0,0,1,0,1,0,1,2,0,0,0,1,0,0,0,1,0,0,1,0,1.19276323303077,0,0
1228137059,0,3,636,751,0,1,0,0,0,0,0,0.00399467376830892,0,0,1,0,2,3,0,0,0,1,0,0,0,1,0,0,0,1,0.505200685280735,0,0
1228188983,0,0,4997,19765,0,0,0,0,0,0,0,0,0,1,0,0,3,1,0,1,0,0,0,0,0,1,0,1,0,0,3.64124666504597,0,1
1228197625,0,0,2784,7601,0,0,0,0,0,0,0,0,1,0,1,1,1,3,1,0,0,0,1,0,0,0,1,0,0,0,1.71053007522817,0,0
1228236847,1,1,614,1704,1,1,0,0,0,0,0.001628664495114,5.868544600938967e-4,1,0,1,0,4,4,0,0,0,1,0,0,0,1,1,0,0,0,0.570264454335022,0,0
1228239869,0,0,985,787,0,0,0,0,0,0,0,0,0,1,0,1,3,3,1,0,0,0,0,0,1,0,0,1,0,0,1.79587952182162,0,1
1228244093,0,1,16946,10959,0,1,0,0,0,0,0,9.124920156948626e-5,1,0,1,0,3,4,0,1,0,0,0,0,0,1,0,0,1,0,0.286418808732207,0,0
1228244541,0,1,2476,10267,0,1,0,0,0,0,0,9.739943508327652e-5,0,0,1,0,4,3,0,0,1,0,0,0,0,1,0,1,0,0,0.580739176694395,0,0
1228363941,3,5,10738,25313,1,1,0,3,0,1,2.793816353138387e-4,1.9752696243037176e-4,0,0,1,0,1,2,0,1,0,0,0,0,0,1,0,0,0,1,0.780648353057447,0,0
1228365703,0,0,13239,31697,0,0,0,0,0,0,0,0,1,0,1,1,1,3,0,0,0,1,1,0,0,0,0,0,1,0,0.587930237466857,0,0
1228366255,0,2,10038,28752,0,1,0,0,0,0,0,6.956037840845854e-5,0,0,1,0,3,4,0,0,1,0,0,0,0,1,0,0,0,1,0.309834835423125,0,0
1228369485,3,8,4306,14169,1,1,0,4,0,1,6.967022758941013e-4,5.646128872891523e-4,0,0,1,0,4,3,0,1,0,0,0,0,0,1,0,1,0,0,0.304356607923029,0,0
1228392551,1,2,8646,21846,1,1,0,0,0,0,1.1566042100393244e-4,9.154994049253868e-5,0,1,1,0,2,3,0,1,0,0,0,0,0,1,0,1,0,0,0.590269038759064,0,0
1228396973,1,1,558,1217,1,1,0,0,0,0,0.0017921146953405,8.216926869350862e-4,0,0,1,1,3,4,1,0,0,0,0,1,0,0,0,0,0,1,0.217689423962296,0,0
